Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD2769,C054,P2433,28-06-2022,999,0.5
OD2770,C055,P2434,06-01-2022,1119,0.5
OD2771,C056,P2435,30-12-2022,1119,0.5
OD2772,C057,P2436,09-01-2022,1119,0.5
OD2773,C058,P2437,05-08-2022,1119,0.3
OD2774,C059,P2438,19-09-2021,985,0.32
OD2775,C060,P2439,20-12-2022,985,0.25
OD2776,C061,P2440,17-03-2022,985,0.45
OD2777,C062,P2441,31-05-2021,985,0.15
OD2778,C063,P2442,04-07-2022,985,0.33
OD2779,C064,P2443,07-12-2022,369,0.42
OD2780,C065,P2444,04-06-2022,399,0.42
OD2781,C066,P2445,03-07-2021,399,0.39
OD2782,C067,P2446,05-03-2023,399,0.39
OD2783,C068,P2447,30-10-2022,399,0.39
OD2784,C069,P2448,22-03-2022,555,0.39
OD2785,C070,P2449,16-01-2022,555,0.3
OD2786,C071,P2449,20-07-2021,555,0.3
OD2787,C072,P2449,22-03-2023,555,0.3
OD2788,C073,P2449,03-09-2022,675,0.25
OD2789,C074,P2449,16-11-2021,675,0.25
OD2790,C075,P2449,09-09-2021,675,0.3
OD2791,C076,P2450,24-05-2021,654,0.3
OD2792,C077,P2451,13-03-2021,654,0.3
OD2793,C078,P2452,24-01-2022,654,0.4
OD2794,C079,P2453,10-12-2022,654,0.4
OD2795,C080,P2454,29-09-2021,356,0.4
OD2796,C081,P2455,14-06-2022,686,0.4
OD2797,C082,P2456,25-05-2022,456,0.4
OD2798,C083,P2457,21-01-2021,516,0.4
OD2799,C084,P2458,04-10-2022,355,0.45
OD2800,C085,P2459,28-08-2022,465,0.45
OD2801,C086,P2460,03-07-2021,965,0.45
OD2802,C087,P2461,15-05-2021,1158,0.47
OD2803,C088,P2462,23-02-2022,264,0.47
OD2804,C089,P2463,27-04-2022,433,0.46
OD2805,C090,P2464,10-11-2021,562,0.46
OD2806,C091,P2465,08-07-2022,423,0.46
OD2807,C092,P2466,21-09-2022,621,0.3
OD2808,C093,P2467,05-01-2021,333,0.3
OD2809,C094,P2468,23-04-2021,236,0.3
OD2810,C095,P2469,25-03-2022,456,0.3
OD2811,C096,P2470,25-03-2021,963,0.3
OD2812,C097,P2471,23-06-2021,234,0.35
OD2813,C098,P2472,09-04-2021,456,0.35
OD2814,C099,P2473,22-02-2021,564,0.35
OD2815,C100,P2474,13-05-2022,634,0.35
OD2816,C001,P2475,24-03-2022,236,0.35
OD2817,C002,P2476,15-11-2021,444,0.35
OD2818,C003,P2477,27-01-2023,456,0.4
OD2819,C004,P2478,12-06-2022,963,0.4
OD2820,C005,P2479,26-01-2023,456,0.15
OD2821,C006,P2480,26-04-2022,1189,0.15
OD2822,C007,P2481,01-03-2021,1298,0.15
OD2823,C008,P2482,21-01-2022,1456,0.35
OD2824,C009,P2483,19-09-2021,1478,0.35
OD2825,C010,P2484,01-06-2021,256,0.35
OD2826,C011,P2485,16-12-2022,2698,0.35
OD2827,C012,P2486,10-09-2022,2364,0.55
OD2828,C013,P2487,30-04-2021,1236,0.55
OD2829,C014,P2488,30-08-2022,756,0.55
OD2830,C015,P2489,23-04-2022,326,0.55
OD2831,C016,P2490,07-03-2023,453,0.5
OD2832,C017,P2491,12-01-2022,326,0.5
OD2833,C018,P2492,13-05-2021,456,0.5
OD2834,C019,P2493,01-03-2021,675,0.5
OD2835,C020,P2494,16-04-2022,654,0.5
OD2836,C021,P2495,02-04-2022,654,0.3
OD2837,C022,P2496,22-09-2022,654,0.32
OD2838,C023,P2497,08-09-2021,654,0.25
OD2839,C024,P2498,06-09-2022,356,0.45
OD2840,C025,P2499,24-02-2023,686,0.15
OD2841,C026,P2500,17-02-2023,456,0.33
OD2842,C027,P2501,14-03-2021,516,0.42
OD2843,C028,P2502,14-10-2022,355,0.42
OD2844,C029,P2503,03-07-2021,465,0.39
OD2845,C030,P2504,03-05-2021,965,0.39
OD2846,C031,P2505,06-06-2021,1158,0.39
OD2847,C032,P2506,16-04-2022,264,0.39
OD2848,C033,P2507,12-12-2021,433,0.3
OD2849,C034,P2508,29-01-2021,562,0.3
OD2850,C035,P2509,22-07-2022,423,0.3
OD2851,C036,P2510,13-08-2021,621,0.25
OD2852,C037,P2511,09-06-2021,333,0.25
OD2853,C038,P2512,23-03-2023,236,0.3
OD2854,C039,P2513,05-02-2021,456,0.3
OD2855,C040,P2514,28-12-2021,963,0.3
OD2856,C041,P2515,23-04-2021,234,0.4
OD2857,C042,P2516,04-08-2021,456,0.4
OD2858,C043,P2517,09-05-2021,564,0.4
OD2859,C044,P2518,15-02-2022,634,0.4
OD2860,C045,P2519,08-07-2021,236,0.4
OD2861,C046,P2520,15-07-2021,444,0.4
OD2862,C047,P2521,26-01-2021,456,0.45
OD2863,C048,P2522,20-02-2022,963,0.45
OD2864,C049,P2523,08-02-2023,456,0.45
OD2865,C050,P2524,12-01-2023,1189,0.47
OD2866,C051,P2525,15-02-2021,1298,0.47
OD2867,C052,P2526,30-09-2021,1456,0.46
OD2868,C053,P2527,28-10-2021,1478,0.46
OD2869,C054,P2528,21-12-2021,256,0.46
OD2870,C055,P2529,22-08-2021,2698,0.3
OD2871,C056,P2530,05-11-2021,2364,0.3
OD2872,C057,P2531,26-04-2021,1236,0.3
OD2873,C058,P2532,29-03-2023,756,0.3
OD2874,C059,P2533,13-01-2022,326,0.3
OD2875,C060,P2533,11-12-2022,453,0.35
OD2876,C061,P2533,09-08-2022,326,0.35
OD2877,C062,P2533,13-03-2023,456,0.35
OD2878,C063,P2533,02-11-2022,675,0.35
OD2879,C064,P2533,13-08-2021,654,0.35
OD2880,C065,P2533,07-02-2022,654,0.35
OD2881,C066,P2534,04-05-2021,654,0.4
OD2882,C067,P2535,17-06-2021,654,0.4
OD2883,C068,P2536,21-07-2021,356,0.15
OD2884,C069,P2537,15-02-2023,686,0.15
OD2885,C070,P2538,11-12-2022,456,0.15
OD2886,C071,P2539,19-09-2021,516,0.35
OD2887,C072,P2540,11-09-2021,355,0.35
OD2888,C073,P2541,03-12-2021,465,0.35
OD2889,C074,P2542,23-12-2021,965,0.35
OD2890,C075,P2543,01-03-2023,1158,0.55
OD2891,C076,P2544,06-11-2021,264,0.55
OD2892,C077,P2545,27-02-2022,433,0.55
OD2893,C078,P2546,02-07-2022,562,0.55
OD2894,C079,P2547,21-09-2022,423,0.5
OD2895,C080,P2548,24-01-2023,621,0.5
OD2896,C081,P2549,27-02-2023,333,0.5
OD2897,C082,P2550,06-05-2022,236,0.5
OD2898,C083,P2551,03-02-2023,456,0.5
OD2899,C084,P2552,10-10-2022,963,0.3
OD2900,C085,P2553,29-08-2022,234,0.32
OD2901,C086,P2554,16-08-2021,456,0.25
OD2902,C087,P2555,24-06-2021,564,0.45
OD2903,C088,P2556,14-07-2021,634,0.15
OD2904,C089,P2557,08-02-2023,236,0.33
OD2905,C090,P2558,03-01-2022,444,0.33
OD2906,C091,P2559,22-12-2022,456,0.33
OD2907,C092,P2560,29-09-2021,963,0.33
OD2908,C093,P2561,20-10-2022,456,0.33
OD2909,C094,P2562,08-12-2021,1189,0.45
OD2910,C095,P2563,23-12-2021,1298,0.45
OD2911,C096,P2564,18-10-2021,1456,0.45
OD2912,C097,P2565,26-02-2022,1478,0.45
OD2913,C098,P2566,01-08-2022,256,0.23
OD2914,C099,P2567,25-08-2022,2698,0.23
OD2915,C100,P2568,21-11-2021,2364,0.23
OD2916,C001,P2569,30-12-2022,1236,0.23
OD2917,C002,P2570,04-01-2022,756,0.23
OD2918,C003,P2571,27-12-2021,326,0.12
OD2919,C004,P2572,15-07-2021,453,0.12
OD2920,C005,P2573,29-09-2021,326,0.12
OD2921,C006,P2574,16-01-2022,456,0.12
OD2922,C007,P2575,25-04-2022,456,0.12
OD2923,C008,P2576,31-07-2021,456,0.12
OD2924,C009,P2577,24-01-2023,456,0.12
OD2925,C010,P2578,28-04-2022,236,0.12
OD2926,C011,P2579,30-01-2022,996,0.12
OD2927,C012,P2580,18-07-2022,654,0.12
OD2928,C013,P2581,27-08-2022,654,0.35
OD2929,C014,P2582,15-06-2021,654,0.35
OD2930,C015,P2583,13-02-2022,654,0.35
OD2931,C016,P2584,19-09-2022,456,0.35
OD2932,C017,P2585,31-08-2021,1154,0.35
OD2933,C018,P2586,30-07-2021,1632,0.35
OD2934,C019,P2587,05-01-2021,456,0.35
OD2935,C020,P2588,22-11-2022,1265,0.35
OD2936,C021,P2589,09-07-2022,1149,0.35
OD2937,C022,P2590,20-02-2021,1475,0.3
OD2938,C023,P2591,22-01-2022,1256,0.3
OD2939,C024,P2592,10-09-2021,1425,0.3
OD2940,C025,P2593,02-07-2022,2365,0.3
OD2941,C026,P2594,03-05-2022,645,0.3
OD2942,C027,P2595,12-08-2021,1236,0.3
OD2943,C028,P2596,14-03-2021,654,0.3
OD2944,C029,P2597,19-11-2021,654,0.3
OD2945,C030,P2598,18-03-2021,654,0.3
OD2946,C031,P2599,19-09-2021,654,0.3
OD2947,C032,P2600,20-08-2021,356,0.25
OD2948,C033,P2601,17-11-2021,686,0.25
OD2949,C034,P2602,24-10-2022,456,0.25
OD2950,C035,P2603,11-01-2022,516,0.25
OD2951,C036,P2604,07-02-2022,355,0.55
OD2952,C037,P2605,20-06-2021,465,0.5
OD2953,C038,P2606,21-08-2022,965,0.5
OD2954,C039,P2607,17-02-2021,1158,0.5
OD2955,C040,P2608,26-08-2022,264,0.5
OD2956,C041,P2609,13-09-2022,433,0.5
OD2957,C042,P2610,17-11-2022,562,0.3
OD2958,C043,P2611,17-10-2021,423,0.32
OD2959,C044,P2612,26-11-2022,621,0.25
OD2960,C045,P2613,23-05-2022,333,0.45
OD2961,C046,P2614,16-06-2021,236,0.15
OD2962,C047,P2615,28-11-2021,456,0.33
OD2963,C048,P2616,03-01-2022,963,0.42
OD2964,C049,P2617,27-02-2022,234,0.42
OD2965,C050,P2618,26-02-2021,456,0.39
OD2966,C051,P2619,31-03-2021,564,0.39
OD2967,C052,P2620,08-02-2022,634,0.39
OD2968,C053,P2621,26-03-2021,236,0.39
OD2969,C054,P2622,21-08-2022,444,0.3
OD2970,C055,P2623,02-12-2021,456,0.3
OD2971,C056,P2624,21-01-2021,963,0.3
OD2972,C057,P2625,15-08-2022,456,0.25
OD2973,C058,P2626,01-05-2022,1189,0.25
OD2974,C059,P2627,05-02-2021,1298,0.3
OD2975,C060,P2628,07-02-2023,1456,0.3
OD2976,C061,P2629,04-01-2023,1478,0.3
OD2977,C062,P2630,29-01-2023,256,0.4
OD2978,C063,P2631,26-02-2023,2698,0.4
OD2979,C064,P2632,18-05-2022,2364,0.4
OD2980,C065,P2633,20-08-2022,1236,0.4
OD2981,C066,P2634,07-04-2021,756,0.4
OD2982,C067,P2635,05-01-2021,326,0.4
OD2983,C068,P2636,19-09-2021,453,0.45
OD2984,C069,P2637,31-01-2021,326,0.45
OD2985,C070,P2638,26-01-2021,456,0.45
OD2986,C071,P2639,03-07-2021,675,0.47
OD2987,C072,P2640,23-01-2021,654,0.47
OD2988,C073,P2641,01-02-2022,654,0.46
OD2989,C074,P2642,04-05-2022,654,0.46
OD2990,C075,P2642,06-07-2022,654,0.46
OD2991,C076,P2642,25-05-2022,356,0.3
OD2992,C077,P2642,25-09-2021,686,0.3
OD2993,C078,P2642,20-10-2022,456,0.3
OD2994,C079,P2642,25-02-2022,516,0.3
OD2995,C080,P2642,11-07-2022,355,0.3
OD2996,C081,P2642,19-11-2022,465,0.35
OD2997,C082,P2642,24-03-2022,965,0.35
OD2998,C083,P2642,23-03-2021,1158,0.35
OD2999,C084,P2643,05-08-2022,264,0.35
OD3000,C085,P2644,07-01-2021,433,0.35
OD3001,C086,P2645,09-05-2022,562,0.35
OD3002,C087,P2646,06-08-2022,423,0.4
OD3003,C088,P2647,13-03-2023,621,0.4
OD3004,C089,P2648,19-09-2022,333,0.15
OD3005,C090,P2649,18-10-2021,236,0.15
OD3006,C091,P2650,06-02-2022,456,0.15
OD3007,C092,P2651,10-08-2021,963,0.35
OD3008,C093,P2652,16-09-2021,234,0.35
OD3009,C094,P2653,12-10-2021,456,0.35
OD3010,C095,P2654,14-07-2021,564,0.35
OD3011,C096,P2655,01-11-2021,634,0.55
OD3012,C097,P2656,27-04-2021,236,0.55
OD3013,C098,P2657,27-09-2022,444,0.55
OD3014,C099,P2658,03-12-2021,456,0.55
OD3015,C100,P2659,11-09-2022,963,0.5
OD3016,C001,P2660,07-11-2021,456,0.5
OD3017,C002,P2661,17-06-2022,1189,0.5
OD3018,C003,P2662,15-03-2021,1298,0.5
OD3019,C004,P2663,12-03-2023,1456,0.5
OD3020,C005,P2664,18-05-2022,1478,0.3
OD3021,C006,P2665,13-01-2021,256,0.32
OD3022,C007,P2666,04-06-2021,2698,0.25
OD3023,C008,P2667,14-06-2022,2364,0.45
OD3024,C009,P2668,01-11-2021,1236,0.15
OD3025,C010,P2669,27-05-2022,756,0.33
OD3026,C011,P2670,18-12-2021,326,0.33
OD3027,C012,P2671,24-03-2022,453,0.33
OD3028,C013,P2672,29-05-2022,326,0.33
OD3029,C014,P2673,04-03-2021,456,0.33
OD3030,C015,P2674,05-07-2022,456,0.45
OD3031,C016,P2675,03-06-2022,456,0.45
OD3032,C017,P2676,11-11-2021,456,0.45
OD3033,C018,P2677,06-06-2021,236,0.45
OD3034,C019,P2678,15-03-2022,996,0.23
OD3035,C020,P2679,05-06-2022,654,0.23
OD3036,C021,P2680,18-08-2021,456,0.23
OD3037,C022,P2681,10-02-2021,785,0.23
OD3038,C023,P2682,27-07-2021,365,0.23
OD3039,C024,P2683,27-04-2021,965,0.12
OD3040,C025,P2684,29-03-2023,444,0.12
OD3041,C026,P2685,16-03-2023,569,0.12
OD3042,C027,P2686,08-03-2021,475,0.12
OD3043,C028,P2687,14-07-2022,598,0.12
OD3044,C029,P2688,14-09-2021,536,0.12
OD3045,C030,P2689,14-01-2021,256,0.12
OD3046,C031,P2690,16-07-2021,456,0.12
OD3047,C032,P2691,27-07-2021,456,0.12
OD3048,C033,P2692,29-03-2023,745,0.12
OD3049,C034,P2693,05-02-2023,356,0.35
OD3050,C035,P2694,19-03-2023,1189,0.35
OD3051,C036,P2695,09-09-2021,426,0.35
OD3052,C037,P2696,30-01-2023,1126,0.35
OD3053,C038,P2697,28-02-2022,1145,0.35
OD3054,C039,P2698,26-11-2021,1235,0.35
OD3055,C040,P2698,16-12-2022,1564,0.35
OD3056,C041,P2698,12-03-2021,654,0.35
OD3057,C042,P2698,10-01-2021,854,0.35
OD3058,C043,P2698,12-02-2021,475,0.3
OD3059,C044,P2699,19-02-2023,349,0.3
OD3060,C045,P2700,18-11-2021,350,0.3
OD3061,C046,P2701,01-01-2023,351,0.3
OD3062,C047,P2702,16-06-2021,352,0.3
OD3063,C048,P2703,30-11-2021,353,0.3
OD3064,C049,P2704,28-07-2022,354,0.3
OD3065,C050,P2705,02-07-2021,355,0.3
OD3066,C051,P2706,08-07-2022,356,0.3
OD3067,C052,P2707,23-08-2022,999,0.3
OD3068,C053,P2708,04-06-2022,555,0.25
OD3069,C054,P2709,06-01-2023,555,0.25
OD3070,C055,P2710,02-03-2023,555,0.25
OD3071,C056,P2711,19-03-2023,555,0.25
OD3072,C057,P2712,08-04-2022,1463,0.3
OD3073,C058,P2713,21-10-2021,1784,0.3
OD3074,C059,P2714,14-04-2022,658,0.3
OD3075,C060,P2715,17-07-2021,1860,0.25
OD3076,C061,P2716,14-03-2021,1062,0.25
OD3077,C062,P2717,31-10-2022,1226,0.3
OD3078,C063,P2718,08-05-2022,1652,0.3
OD3079,C064,P2719,16-01-2023,1499,0.3
OD3080,C065,P2720,11-03-2023,1446,0.4
OD3081,C066,P2721,11-02-2022,1657,0.4
OD3082,C067,P2722,15-12-2021,815,0.4
OD3083,C068,P2723,13-04-2022,637,0.4
OD3084,C069,P2724,15-10-2022,737,0.4
OD3085,C070,P2725,26-03-2021,1090,0.4
OD3086,C071,P2726,06-06-2022,1983,0.45
OD3087,C072,P2727,04-05-2022,603,0.45
OD3088,C073,P2728,02-07-2022,1029,0.45
OD3089,C074,P2729,15-02-2021,617,0.47
OD3090,C075,P2730,24-03-2023,1986,0.47
OD3091,C076,P2731,06-03-2022,1424,0.46
OD3092,C077,P2732,20-02-2021,1523,0.46
OD3093,C078,P2733,03-03-2021,1537,0.46
OD3094,C079,P2734,24-04-2022,846,0.3
OD3095,C080,P2735,27-09-2022,1414,0.3
OD3096,C081,P2736,13-07-2021,666,0.3
OD3097,C082,P2737,24-03-2023,791,0.3
OD3098,C083,P2738,31-12-2021,1960,0.3
OD3099,C084,P2739,23-08-2021,734,0.35
OD3100,C085,P2740,06-10-2022,1967,0.35
OD3101,C086,P2741,12-08-2022,1815,0.35
OD3102,C087,P2742,15-05-2022,1330,0.35
OD3103,C088,P2743,08-06-2021,1389,0.35
OD3104,C089,P2744,12-07-2021,1772,0.35
OD3105,C090,P2745,14-03-2021,1413,0.4
OD3106,C091,P2746,26-10-2022,1142,0.4
OD3107,C092,P2747,11-10-2021,1078,0.15
OD3108,C093,P2748,11-11-2022,1218,0.15
OD3109,C094,P2749,25-03-2021,1976,0.15
OD3110,C095,P2750,09-02-2023,1907,0.35
OD3111,C096,P2751,13-01-2023,1770,0.35
OD3112,C097,P2752,25-10-2021,855,0.35
OD3113,C098,P2753,06-10-2021,1671,0.35
OD3114,C099,P2753,31-10-2021,1525,0.55
OD3115,C100,P2753,10-01-2021,1633,0.55
OD3116,C001,P2753,02-11-2021,989,0.55
OD3117,C002,P2753,19-11-2022,1494,0.55
OD3118,C003,P2754,30-06-2021,1594,0.5
OD3119,C004,P2755,11-11-2022,1096,0.5
OD3120,C005,P2756,15-07-2021,766,0.5
OD3121,C006,P2757,01-03-2023,1685,0.5
OD3122,C007,P2758,10-02-2021,1972,0.5
OD3123,C008,P2759,27-05-2021,1540,0.3
OD3124,C009,P2760,23-02-2023,854,0.32
OD3125,C010,P2761,27-01-2021,1962,0.25
OD3126,C011,P2762,30-05-2022,1877,0.45
OD3127,C012,P2763,04-11-2021,1049,0.15
OD3128,C013,P2764,18-05-2022,1605,0.33
OD3129,C014,P2765,18-01-2021,1480,0.42
OD3130,C015,P2766,28-01-2023,987,0.42
OD3131,C016,P2767,22-12-2022,1151,0.39
OD3132,C017,P2768,26-11-2021,1851,0.39
OD3133,C018,P2769,16-07-2021,1938,0.39
OD3134,C019,P2770,13-09-2022,1165,0.39
OD3135,C020,P2771,12-11-2022,1599,0.3
OD3136,C021,P2772,08-07-2021,731,0.3
OD3137,C022,P2773,08-02-2021,1357,0.3
OD3138,C023,P2774,18-02-2022,1396,0.25
OD3139,C024,P2775,09-05-2022,1216,0.25
OD3140,C025,P2776,07-03-2021,683,0.3
OD3141,C026,P2777,10-08-2021,1772,0.3
OD3142,C027,P2778,01-10-2022,1957,0.3
OD3143,C028,P2779,26-06-2022,1965,0.4
OD3144,C029,P2780,08-12-2022,1412,0.4
OD3145,C030,P2781,05-11-2022,1243,0.4
OD3146,C031,P2782,14-08-2022,1101,0.4
OD3147,C032,P2783,02-03-2023,1067,0.4
OD3148,C033,P2784,25-02-2021,1320,0.4
OD3149,C034,P2785,14-10-2022,987,0.45
OD3150,C035,P2786,12-01-2023,1433,0.45
OD3151,C036,P2787,01-09-2022,1540,0.45
OD3152,C037,P2788,07-03-2021,1723,0.47
OD3153,C038,P2789,12-08-2022,1051,0.47
OD3154,C039,P2790,01-05-2022,1982,0.46
OD3155,C040,P2791,08-05-2022,1368,0.46
OD3156,C041,P2792,14-07-2022,1533,0.46
OD3157,C042,P2793,30-01-2021,858,0.3
OD3158,C043,P2794,23-12-2021,649,0.3
OD3159,C044,P2795,17-07-2021,1338,0.3
OD3160,C045,P2796,02-01-2021,1286,0.3
OD3161,C046,P2797,25-05-2021,632,0.3
OD3162,C047,P2798,02-12-2021,902,0.35
OD3163,C048,P2799,18-02-2021,1983,0.35
OD3164,C049,P2800,28-06-2022,1875,0.35
OD3165,C050,P2801,04-01-2022,1685,0.35
OD3166,C051,P2802,04-01-2023,765,0.35
OD3167,C052,P2803,15-01-2023,1962,0.35
OD3168,C053,P2804,28-05-2022,742,0.4
OD3169,C054,P2805,04-04-2021,1945,0.4
OD3170,C055,P2806,21-08-2022,1108,0.15
OD3171,C056,P2807,18-04-2022,1324,0.15
OD3172,C057,P2808,10-03-2021,1542,0.15
OD3173,C058,P2809,27-02-2023,1164,0.35
OD3174,C059,P2810,12-05-2022,1746,0.35
OD3175,C060,P2811,09-09-2022,1005,0.35
OD3176,C061,P2812,03-08-2021,1145,0.35
OD3177,C062,P2813,31-07-2021,1137,0.55
OD3178,C063,P2814,19-03-2023,1026,0.55
OD3179,C064,P2815,19-03-2022,1928,0.55
OD3180,C065,P2816,03-05-2021,1887,0.55
OD3181,C066,P2817,19-08-2022,1850,0.5
OD3182,C067,P2818,27-09-2021,1672,0.5
OD3183,C068,P2819,11-05-2022,672,0.5
OD3184,C069,P2820,28-02-2022,1656,0.5
OD3185,C070,P2821,09-02-2023,1899,0.5
OD3186,C071,P2822,01-01-2021,1552,0.3
OD3187,C072,P2823,19-06-2022,1219,0.32
OD3188,C073,P2824,06-06-2021,1917,0.25
OD3189,C074,P2825,12-05-2021,1818,0.45
OD3190,C075,P2826,27-12-2021,629,0.15
OD3191,C076,P2827,23-01-2021,1673,0.33
OD3192,C077,P2828,24-01-2021,753,0.42
OD3193,C078,P2829,20-04-2022,822,0.42
OD3194,C079,P2830,12-11-2021,842,0.39
OD3195,C080,P2831,29-07-2022,1745,0.39
OD3196,C081,P2832,18-08-2022,1760,0.39
OD3197,C082,P2833,13-02-2022,1138,0.39
OD3198,C083,P2834,27-05-2021,710,0.3
OD3199,C084,P2835,30-04-2022,1788,0.3
OD3200,C085,P2836,04-01-2022,778,0.3
OD3201,C086,P2837,26-08-2021,1926,0.25
OD3202,C087,P2838,09-05-2021,1661,0.25
OD3203,C088,P2839,23-03-2023,799,0.3
OD3204,C089,P2840,22-09-2022,1197,0.3
OD3205,C090,P2841,13-03-2022,1451,0.3
OD3206,C091,P2842,23-09-2022,618,0.4
OD3207,C092,P2843,22-01-2023,1329,0.4
OD3208,C093,P2844,15-01-2022,1583,0.4
OD3209,C094,P2845,07-06-2021,1645,0.4
OD3210,C095,P2846,15-01-2023,1994,0.4
OD3211,C096,P2847,20-03-2023,728,0.4
OD3212,C097,P2848,20-10-2022,1110,0.45
OD3213,C098,P2849,05-07-2022,1891,0.45
OD3214,C099,P2850,15-02-2023,1946,0.45
OD3215,C100,P2851,07-12-2021,1211,0.47
OD3216,C001,P2852,03-09-2021,1355,0.47
OD3217,C002,P2853,13-09-2022,1616,0.46
OD3218,C003,P2854,22-02-2021,856,0.46
OD3219,C004,P2854,08-08-2022,732,0.46
OD3220,C005,P2854,11-09-2021,636,0.3
OD3221,C006,P2854,01-11-2022,796,0.3
OD3222,C007,P2854,15-03-2021,1041,0.3
OD3223,C008,P2854,10-11-2021,1030,0.3
OD3224,C009,P2855,28-11-2021,1791,0.3
OD3225,C010,P2856,09-04-2021,1107,0.35
OD3226,C011,P2857,14-01-2023,760,0.35
OD3227,C012,P2858,28-04-2022,650,0.35
OD3228,C013,P2859,11-07-2021,1178,0.35
OD3229,C014,P2860,31-10-2021,1902,0.35
OD3230,C015,P2861,14-08-2021,1926,0.35
OD3231,C016,P2862,07-07-2021,1389,0.4
OD3232,C017,P2863,04-09-2021,1387,0.4
OD3233,C018,P2864,12-08-2022,1306,0.15
OD3234,C019,P2865,16-06-2021,1712,0.15
OD3235,C020,P2866,27-09-2021,1987,0.15
OD3236,C021,P2867,08-05-2022,1129,0.35
OD3237,C022,P2868,20-07-2021,1207,0.35
OD3238,C023,P2869,19-06-2022,1631,0.35
OD3239,C024,P2870,08-07-2021,1396,0.35
OD3240,C025,P2871,27-07-2022,1161,0.55
OD3241,C026,P2872,23-05-2022,1523,0.55
OD3242,C027,P2873,23-02-2023,1946,0.55
OD3243,C028,P2874,27-07-2021,953,0.55
OD3244,C029,P2875,30-12-2021,613,0.5
OD3245,C030,P2876,05-03-2022,893,0.5
OD3246,C031,P2877,19-04-2022,1923,0.5
OD3247,C032,P2878,10-09-2022,1236,0.5
OD3248,C033,P2879,07-09-2021,657,0.5
OD3249,C034,P2880,01-03-2022,1280,0.3
OD3250,C035,P2881,01-02-2023,1451,0.32
OD3251,C036,P2882,17-02-2022,1758,0.25
OD3252,C037,P2883,19-04-2021,1180,0.45
OD3253,C038,P2883,16-06-2022,1415,0.15
OD3254,C039,P2883,03-05-2022,1738,0.33
OD3255,C040,P2883,17-08-2021,1982,0.42
OD3256,C041,P2883,02-11-2021,1631,0.42
OD3257,C042,P2883,24-01-2022,1823,0.39
OD3258,C043,P2884,17-02-2021,1491,0.39
OD3259,C044,P2885,07-12-2022,1317,0.39
OD3260,C045,P2886,26-03-2021,1906,0.39
OD3261,C046,P2887,06-01-2023,1637,0.3
OD3262,C047,P2888,05-09-2021,1330,0.3
OD3263,C048,P2889,15-05-2021,966,0.3
OD3264,C049,P2890,17-02-2022,738,0.25
OD3265,C050,P2891,03-09-2022,1475,0.25
OD3266,C051,P2892,14-05-2022,1040,0.3
OD3267,C052,P2893,27-01-2023,817,0.3
OD3268,C053,P2894,09-04-2022,1770,0.3
OD3269,C054,P2895,03-08-2021,1063,0.4
OD3270,C055,P2896,04-03-2021,934,0.4
OD3271,C056,P2897,15-12-2021,1343,0.4
OD3272,C057,P2898,18-01-2021,1290,0.4
OD3273,C058,P2899,13-01-2021,1796,0.4
OD3274,C059,P2900,05-04-2021,1693,0.4
OD3275,C060,P2901,20-05-2022,690,0.45
OD3276,C061,P2902,12-06-2022,1219,0.45
OD3277,C062,P2903,22-01-2021,1437,0.45
OD3278,C063,P2904,28-07-2021,1006,0.47
OD3279,C064,P2905,18-02-2021,1632,0.47
OD3280,C065,P2906,27-04-2021,820,0.46
OD3281,C066,P2907,06-01-2022,1148,0.46
OD3282,C067,P2908,23-12-2022,635,0.46
OD3283,C068,P2909,24-06-2021,1846,0.3
OD3284,C069,P2910,07-02-2023,1418,0.3
OD3285,C070,P2911,30-04-2022,1943,0.3
OD3286,C071,P2912,07-02-2023,1675,0.3
OD3287,C072,P2913,07-12-2021,897,0.3
OD3288,C073,P2914,01-08-2022,762,0.35
OD3289,C074,P2915,30-11-2022,1973,0.35
OD3290,C075,P2916,05-01-2021,1784,0.35
OD3291,C076,P2917,11-05-2021,1899,0.35
OD3292,C077,P2918,28-08-2022,824,0.35
OD3293,C078,P2919,04-10-2021,1383,0.35
OD3294,C079,P2920,17-03-2021,1192,0.4
OD3295,C080,P2921,23-06-2021,1584,0.4
OD3296,C081,P2922,23-01-2023,1091,0.15
OD3297,C082,P2923,08-02-2022,1989,0.15
OD3298,C083,P2924,07-05-2021,1921,0.15
OD3299,C084,P2925,31-12-2021,762,0.35
OD3300,C085,P2926,23-05-2021,692,0.35
OD3301,C086,P2927,15-12-2021,1839,0.35
OD3302,C087,P2928,07-02-2021,1081,0.35
OD3303,C088,P2929,09-08-2022,1864,0.55
OD3304,C089,P2930,29-03-2023,940,0.55
OD3305,C090,P2931,13-03-2023,1968,0.55
OD3306,C091,P2932,19-01-2021,1308,0.55
OD3307,C092,P2933,17-05-2021,1556,0.5
OD3308,C093,P2934,09-10-2022,1606,0.5
OD3309,C094,P2934,16-02-2022,1072,0.5
OD3310,C095,P2934,03-12-2022,876,0.5
OD3311,C096,P2934,28-10-2022,1278,0.5
OD3312,C097,P2934,08-02-2021,1785,0.3
OD3313,C098,P2934,27-06-2021,1064,0.32
OD3314,C099,P2934,30-09-2022,1603,0.25
OD3315,C100,P2934,25-08-2021,1843,0.45
OD3316,C001,P2935,24-03-2021,913,0.15
OD3317,C002,P2936,10-03-2021,1191,0.33
